method,k,precision,recall
Mixture-LR (log_e),5951,0.07528146529994958,0.07378129117259552
Mixture-LR (log_e),6001,0.07982002999500083,0.07888669301712779
Mixture-LR (log_e),6051,0.0842835894893406,0.08399209486166008
Mixture-LR (log_e),6101,0.0885100803147025,0.08893280632411067
Mixture-LR (log_e),6151,0.090716956592424,0.09189723320158102
Mixture-LR (log_e),6201,0.09079180777293985,0.09272068511198946
Mixture-LR (log_e),6251,0.09086546152615582,0.09354413702239789
Mixture-LR (log_e),6301,0.09141406126011745,0.09486166007905138
Mixture-LR (log_e),6351,0.09211147850732168,0.09634387351778656
Mixture-LR (log_e),6401,0.09295422590220279,0.09799077733860342
Mixture-LR (log_e),6451,0.09424895365059681,0.10013175230566534
Mixture-LR (log_e),6501,0.09598523304107061,0.10276679841897234
Mixture-LR (log_e),6551,0.09861089909937414,0.10638998682476944
Mixture-LR (log_e),6601,0.10028783517648841,0.10902503293807642
Mixture-LR (log_e),6651,0.10299203127349271,0.1128129117259552
Mixture-LR (log_e),6701,0.10580510371586331,0.11676548089591568
Mixture-LR (log_e),6751,0.10872463338764628,0.12088274044795784
Mixture-LR (log_e),6801,0.11086604911042494,0.12417654808959157
Mixture-LR (log_e),6851,0.11399795650270034,0.1286231884057971
Mixture-LR (log_e),6901,0.1163599478336473,0.1322463768115942
Mixture-LR (log_e),6951,0.11940727952812545,0.13669301712779974
Mixture-LR (log_e),7001,0.12269675760605628,0.14146903820816864
Mixture-LR (log_e),7051,0.12253581052333003,0.1422924901185771
Mixture-LR (log_e),7101,0.12336290663286861,0.1442687747035573
Mixture-LR (log_e),7151,0.12487763949098028,0.14706851119894598
Mixture-LR (log_e),7201,0.12581585890848493,0.1492094861660079
Mixture-LR (log_e),7251,0.1268790511653565,0.15151515151515152
Mixture-LR (log_e),7301,0.1287494863717299,0.15480895915678525
Mixture-LR (log_e),7351,0.13045844102843152,0.15793807641633728
Mixture-LR (log_e),7401,0.13187407107147683,0.16073781291172595
Mixture-LR (log_e),7451,0.1346128036505167,0.1651844532279315
Mixture-LR (log_e),7501,0.1371817091054526,0.16946640316205533
Mixture-LR (log_e),7551,0.13878956429611972,0.1725955204216074
Mixture-LR (log_e),7601,0.14129719773713986,0.17687747035573123
Mixture-LR (log_e),7651,0.14324924846425305,0.18050065876152832
Mixture-LR (log_e),7701,0.14582521750422023,0.18494729907773386
Mixture-LR (log_e),7751,0.14940007740936653,0.1907114624505929
Mixture-LR (log_e),7801,0.15177541340853737,0.19499341238471674
Mixture-LR (log_e),7851,0.15412049420455992,0.19927536231884058
Mixture-LR (log_e),7901,0.157954689279838,0.20553359683794467
Mixture-LR (log_e),7951,0.1606087284618287,0.21030961791831357
Mixture-LR (log_e),8001,0.16297962754655668,0.2147562582345191
Mixture-LR (log_e),8051,0.16594211899142963,0.22002635046113306
Mixture-LR (log_e),8101,0.16849771633131713,0.22480237154150198
Mixture-LR (log_e),8151,0.17188075082811924,0.2307312252964427
Mixture-LR (log_e),8201,0.1746128520912084,0.23583662714097497
Mixture-LR (log_e),8251,0.17767543328081445,0.24143610013175232
Mixture-LR (log_e),8301,0.18106252258764005,0.2475296442687747
Mixture-LR (log_e),8351,0.18416956053167285,0.25329380764163373
Mixture-LR (log_e),8401,0.18640638019283418,0.25790513833992096
Mixture-LR (log_e),8451,0.18920837770678026,0.2633399209486166
Mixture-LR (log_e),8501,0.19209504764145394,0.2689393939393939
Mixture-LR (log_e),8551,0.19471406852999648,0.27420948616600793
Mixture-LR (log_e),8601,0.19741890477851412,0.27964426877470355
Mixture-LR (log_e),8651,0.2004392555773899,0.2855731225296443
Mixture-LR (log_e),8701,0.20239052982415814,0.2900197628458498
Mixture-LR (log_e),8751,0.20511941492400868,0.29561923583662714
Mixture-LR (log_e),8801,0.20736279968185434,0.30055994729907776
Mixture-LR (log_e),8851,0.2096938199073551,0.30566534914361
Mixture-LR (log_e),8901,0.2126727334007415,0.3117588932806324
Mixture-LR (log_e),8951,0.2158418053848732,0.3181818181818182
Mixture-LR (log_e),9001,0.21842017553605156,0.3237812911725955
Mixture-LR (log_e),9051,0.22085957352778698,0.3292160737812912
Mixture-LR (log_e),9101,0.2234919239643995,0.3349802371541502
Mixture-LR (log_e),9151,0.22598623101300405,0.34057971014492755
Mixture-LR (log_e),9201,0.22812737745897185,0.34568511198945984
Mixture-LR (log_e),9251,0.23143443952005188,0.3526021080368906
Mixture-LR (log_e),9301,0.23395333835071497,0.3583662714097497
Mixture-LR (log_e),9351,0.23665918083627419,0.3644598155467721
Mixture-LR (log_e),9401,0.23891075417508775,0.3698945981554677
Mixture-LR (log_e),9451,0.24124431277113534,0.37549407114624506
Mixture-LR (log_e),9501,0.2442900747289759,0.3822463768115942
Mixture-LR (log_e),9551,0.24678044183855094,0.3881752305665349
Mixture-LR (log_e),9601,0.2492448703260077,0.39410408432147565
Mixture-LR (log_e),9651,0.2515801471350119,0.39986824769433466
Mixture-LR (log_e),9701,0.2535821049376353,0.4051383399209486
Mixture-LR (log_e),9751,0.2562814070351759,0.4115612648221344
Mixture-LR (log_e),9801,0.25895316804407714,0.41798418972332013
Mixture-LR (log_e),9851,0.2609887321084154,0.4234189723320158
Mixture-LR (log_e),9901,0.2635087364912635,0.4296772068511199
Mixture-LR (log_e),9951,0.2656014470907446,0.4352766798418972
Mixture-LR (log_e),10001,0.2675732426757324,0.4407114624505929
Mixture-LR (log_e),10051,0.26982389811959007,0.44664031620553357
Mixture-LR (log_e),10101,0.27126027126027125,0.4512516469038208
Mixture-LR (log_e),10151,0.27376613141562406,0.4576745718050066
Mixture-LR (log_e),10201,0.2760513675129889,0.463768115942029
Mixture-LR (log_e),10251,0.2782167593405521,0.4696969696969697
Mixture-LR (log_e),10301,0.28016697408018637,0.475296442687747
Mixture-LR (log_e),10351,0.28180852091585357,0.4804018445322793
Mixture-LR (log_e),10401,0.28401115277377176,0.4864953886693017
Mixture-LR (log_e),10451,0.28609702420820976,0.49242424242424243
Mixture-LR (log_e),10501,0.2879725740405676,0.4980237154150198
Mixture-LR (log_e),10551,0.2900199033266989,0.5039525691699605
Mixture-LR (log_e),10601,0.29110461277238,0.5082345191040843
Mixture-LR (log_e),10651,0.2928363533940475,0.51366930171278
Mixture-LR (log_e),10701,0.29483225866741425,0.5195981554677207
Mixture-LR (log_e),10751,0.29699562831364523,0.5258563899868248
Mixture-LR (log_e),10801,0.29923155263401535,0.5322793148880105
Mixture-LR (log_e),10851,0.30089392682702054,0.5377140974967062
Mixture-LR (log_e),10901,0.3024493165764609,0.5429841897233202
Mixture-LR (log_e),10951,0.304447082458223,0.5490777338603425
Mixture-LR (log_e),11001,0.3068811926188528,0.5559947299077734
Mixture-LR (log_e),11051,0.30884082888426384,0.5620882740447958
Mixture-LR (log_e),11101,0.3103324024862625,0.5673583662714098
Mixture-LR (log_e),11151,0.3120796341135324,0.5731225296442688
Mixture-LR (log_e),11201,0.31354343362199805,0.5783926218708827
Mixture-LR (log_e),11251,0.3152608657008266,0.5841567852437418
Mixture-LR (log_e),11301,0.3174055393328024,0.5907444005270093
Mixture-LR (log_e),11351,0.31909082900185004,0.5965085638998683
Mixture-LR (log_e),11401,0.320147355495132,0.6011198945981555
Mixture-LR (log_e),11451,0.3217186271941315,0.6067193675889329
Mixture-LR (log_e),11501,0.3231023389270498,0.6119894598155468
Mixture-LR (log_e),11551,0.3248203618734309,0.6179183135704874
Mixture-LR (log_e),11601,0.3266959744849582,0.6241765480895916
Mixture-LR (log_e),11651,0.32786885245901637,0.6291172595520421
Mixture-LR (log_e),11701,0.3297154089394069,0.6353754940711462
Mixture-LR (log_e),11751,0.33146115224236233,0.6414690382081687
Mixture-LR (log_e),11801,0.33310736378273026,0.6473978919631094
Mixture-LR (log_e),11851,0.33457092228503926,0.6529973649538867
Mixture-LR (log_e),11901,0.3366943954289556,0.6599143610013175
Mixture-LR (log_e),11951,0.3379633503472513,0.6651844532279315
Mixture-LR (log_e),12001,0.3397216898591784,0.6714426877470355
Mixture-LR (log_e),12051,0.3414654385528172,0.6777009222661396
Mixture-LR (log_e),12101,0.34319477729113296,0.6839591567852438
Mixture-LR (log_e),12151,0.34507447946671055,0.6905467720685112
Mixture-LR (log_e),12201,0.34644701253995575,0.6961462450592886
Mixture-LR (log_e),12251,0.34772671618643375,0.7015810276679841
Mixture-LR (log_e),12301,0.3489960165840176,0.7070158102766798
Mixture-LR (log_e),12351,0.3502550400777265,0.7124505928853755
Mixture-LR (log_e),12401,0.3516651882912668,0.7182147562582345
Mixture-LR (log_e),12451,0.353304955425267,0.7244729907773386
Mixture-LR (log_e),12501,0.3548516118710503,0.730566534914361
Mixture-LR (log_e),12551,0.35614692056409847,0.7361660079051383
Mixture-LR (log_e),12601,0.35759066740734863,0.7420948616600791
Mixture-LR (log_e),12651,0.35918109240376256,0.7483530961791831
Mixture-LR (log_e),12701,0.3606802613967404,0.7544466403162056
Mixture-LR (log_e),12751,0.36248137400988156,0.7611989459815547
Mixture-LR (log_e),12801,0.36411217873603624,0.7676218708827405
Mixture-LR (log_e),12851,0.3650299587580733,0.772562582345191
Mixture-LR (log_e),12901,0.36640570498410974,0.7784914361001317
Mixture-LR (log_e),12951,0.3676164002779708,0.7840909090909091
Mixture-LR (log_e),13001,0.3693562033689716,0.7908432147562582
Mixture-LR (log_e),13051,0.37085280821392996,0.7971014492753623
Mixture-LR (log_e),13101,0.3719563392107473,0.802536231884058
Mixture-LR (log_e),13151,0.37335563835449775,0.8086297760210803
Mixture-LR (log_e),13201,0.3745928338762215,0.8143939393939394
Mixture-LR (log_e),13251,0.37597162478303525,0.8204874835309618
Mixture-LR (log_e),13301,0.3766634087662582,0.825098814229249
Mixture-LR (log_e),13351,0.3780990188000899,0.8313570487483531
Mixture-LR (log_e),13401,0.378852324453399,0.836133069828722
Mixture-LR (log_e),13451,0.3798974053973682,0.8415678524374176
Mixture-LR (log_e),13501,0.3809347455744019,0.8470026350461133
Mixture-LR (log_e),13551,0.3819644306693233,0.852437417654809
Mixture-LR (log_e),13601,0.3831335931181531,0.858201581027668
Mixture-LR (log_e),13651,0.3839279173686909,0.8631422924901185
Mixture-LR (log_e),13701,0.38493540617473176,0.8685770750988142
Mixture-LR (log_e),13751,0.38586284633844814,0.8738471673254282
Mixture-LR (log_e),13801,0.3870734004782262,0.8797760210803689
Mixture-LR (log_e),13851,0.38798642697278174,0.8850461133069829
Mixture-LR (log_e),13901,0.38910869721602764,0.8908102766798419
Mixture-LR (log_e),13951,0.3899362052899434,0.8959156785243741
Mixture-LR (log_e),14001,0.39082922648382257,0.9011857707509882
Mixture-LR (log_e),14051,0.3919294000427016,0.9069499341238472
Mixture-LR (log_e),14101,0.3925253528118573,0.9115612648221344
Mixture-LR (log_e),14151,0.3931170941982899,0.9161725955204216
Mixture-LR (log_e),14201,0.39405675656643896,0.9216073781291173
Mixture-LR (log_e),14251,0.3949196547610694,0.9268774703557312
Mixture-LR (log_e),14301,0.3955667435843647,0.9316534914361001
Mixture-LR (log_e),14351,0.3959305971709289,0.9357707509881423
Mixture-LR (log_e),14401,0.3969168807721686,0.9413702239789197
Mixture-LR (log_e),14451,0.39789633935367796,0.946969696969697
Mixture-LR (log_e),14501,0.3987311219915868,0.9522397891963109
Mixture-LR (log_e),14551,0.3994227200879665,0.9571805006587615
Mixture-LR (log_e),14601,0.39997260461612216,0.9617918313570487
Mixture-LR (log_e),14651,0.400382226469183,0.9660737812911726
Mixture-LR (log_e),14701,0.4008570845520713,0.9705204216073782
Mixture-LR (log_e),14751,0.40119313944817303,0.9746376811594203
Mixture-LR (log_e),14801,0.401189108843997,0.9779314888010541
Mixture-LR (log_e),14851,0.4011851053801091,0.9812252964426877
Mixture-LR (log_e),14901,0.4015837863230656,0.9855072463768116
Mixture-LR (log_e),14951,0.4014447194167614,0.988471673254282
Mixture-LR (log_e),15001,0.40150656622891806,0.9919301712779973
Mixture-LR (log_e),15051,0.4011693575177729,0.9944005270092227
Mixture-LR (log_e),15101,0.4009006026090987,0.9970355731225297
Mixture-LR (log_e),15151,0.4005016170549799,0.9993412384716732
Mixture-LR (log_e),15201,0.39931583448457336,0.9996706192358367
Mixture-LR (log_e),15251,0.39813782702773587,1.0
Mixture-LR (log_e),15301,0.3968368080517613,1.0
Mixture-LR (log_e),15351,0.3955442642173148,1.0
Mixture-LR (log_e),15401,0.39426011297967667,1.0
Mixture-LR (log_e),15451,0.3929842728625979,1.0
Mixture-LR (log_e),15501,0.3917166634410683,1.0
Mixture-LR (log_e),15551,0.3904572053244164,1.0
Mixture-LR (log_e),15601,0.38920582013973465,1.0
Mixture-LR (log_e),15651,0.387962430515622,1.0
Mixture-LR (log_e),15701,0.3867269600662378,1.0
Cohesion baseline (log_e),1,0.0,0.0
Cohesion baseline (log_e),51,0.0,0.0
Cohesion baseline (log_e),101,0.0,0.0
Cohesion baseline (log_e),151,0.0,0.0
Cohesion baseline (log_e),201,0.0,0.0
Cohesion baseline (log_e),251,0.0,0.0
Cohesion baseline (log_e),301,0.0,0.0
Cohesion baseline (log_e),351,0.0,0.0
Cohesion baseline (log_e),401,0.0,0.0
Cohesion baseline (log_e),451,0.0,0.0
Cohesion baseline (log_e),501,0.0,0.0
Cohesion baseline (log_e),551,0.0,0.0
Cohesion baseline (log_e),601,0.0,0.0
Cohesion baseline (log_e),651,0.0,0.0
Cohesion baseline (log_e),701,0.0,0.0
Cohesion baseline (log_e),751,0.0,0.0
Cohesion baseline (log_e),801,0.0,0.0
Cohesion baseline (log_e),851,0.0,0.0
Cohesion baseline (log_e),901,0.0,0.0
Cohesion baseline (log_e),951,0.0,0.0
Cohesion baseline (log_e),1001,0.0,0.0
Cohesion baseline (log_e),1051,0.0,0.0
Cohesion baseline (log_e),1101,0.0,0.0
Cohesion baseline (log_e),1151,0.0,0.0
Cohesion baseline (log_e),1201,0.0,0.0
Cohesion baseline (log_e),1251,0.0,0.0
Cohesion baseline (log_e),1301,0.0,0.0
Cohesion baseline (log_e),1351,0.0,0.0
Cohesion baseline (log_e),1401,0.0,0.0
Cohesion baseline (log_e),1451,0.0,0.0
Cohesion baseline (log_e),1501,0.0,0.0
Cohesion baseline (log_e),1551,0.0,0.0
Cohesion baseline (log_e),1601,0.0,0.0
Cohesion baseline (log_e),1651,0.0,0.0
Cohesion baseline (log_e),1701,0.0,0.0
Cohesion baseline (log_e),1751,0.0,0.0
Cohesion baseline (log_e),1801,0.0,0.0
Cohesion baseline (log_e),1851,0.0,0.0
Cohesion baseline (log_e),1901,0.0,0.0
Cohesion baseline (log_e),1951,0.0,0.0
Cohesion baseline (log_e),2001,0.0,0.0
Cohesion baseline (log_e),2051,0.0,0.0
Cohesion baseline (log_e),2101,0.0,0.0
Cohesion baseline (log_e),2151,0.0,0.0
Cohesion baseline (log_e),2201,0.0,0.0
Cohesion baseline (log_e),2251,0.0,0.0
Cohesion baseline (log_e),2301,0.0,0.0
Cohesion baseline (log_e),2351,0.0,0.0
Cohesion baseline (log_e),2401,0.0,0.0
Cohesion baseline (log_e),2451,0.0,0.0
Cohesion baseline (log_e),2501,0.0,0.0
Cohesion baseline (log_e),2551,0.0,0.0
Cohesion baseline (log_e),2601,0.0,0.0
Cohesion baseline (log_e),2651,0.0,0.0
Cohesion baseline (log_e),2701,0.0,0.0
Cohesion baseline (log_e),2751,0.0,0.0
Cohesion baseline (log_e),2801,0.0,0.0
Cohesion baseline (log_e),2851,0.0,0.0
Cohesion baseline (log_e),2901,0.0,0.0
Cohesion baseline (log_e),2951,0.0,0.0
Cohesion baseline (log_e),3001,0.0,0.0
Cohesion baseline (log_e),3051,0.0,0.0
Cohesion baseline (log_e),3101,0.0,0.0
Cohesion baseline (log_e),3151,0.0,0.0
Cohesion baseline (log_e),3201,0.0,0.0
Cohesion baseline (log_e),3251,0.0,0.0
Cohesion baseline (log_e),3301,0.0,0.0
Cohesion baseline (log_e),3351,0.0,0.0
Cohesion baseline (log_e),3401,0.0,0.0
Cohesion baseline (log_e),3451,0.0,0.0
Cohesion baseline (log_e),3501,0.0,0.0
Cohesion baseline (log_e),3551,0.0,0.0
Cohesion baseline (log_e),3601,0.0,0.0
Cohesion baseline (log_e),3651,0.0,0.0
Cohesion baseline (log_e),3701,0.0,0.0
Cohesion baseline (log_e),3751,0.0,0.0
Cohesion baseline (log_e),3801,0.0,0.0
Cohesion baseline (log_e),3851,0.0,0.0
Cohesion baseline (log_e),3901,0.0,0.0
Cohesion baseline (log_e),3951,0.0,0.0
Cohesion baseline (log_e),4001,0.0,0.0
Cohesion baseline (log_e),4051,0.0,0.0
Cohesion baseline (log_e),4101,0.0,0.0
Cohesion baseline (log_e),4151,0.0,0.0
Cohesion baseline (log_e),4201,0.0,0.0
Cohesion baseline (log_e),4251,0.0,0.0
Cohesion baseline (log_e),4301,0.0,0.0
Cohesion baseline (log_e),4351,0.0,0.0
Cohesion baseline (log_e),4401,0.0,0.0
Cohesion baseline (log_e),4451,0.0,0.0
Cohesion baseline (log_e),4501,0.0,0.0
Cohesion baseline (log_e),4551,0.0,0.0
Cohesion baseline (log_e),4601,0.0,0.0
Cohesion baseline (log_e),4651,0.0,0.0
Cohesion baseline (log_e),4701,0.0,0.0
Cohesion baseline (log_e),4751,0.00021048200378867606,0.00016469038208168644
Cohesion baseline (log_e),4801,0.00020828993959591752,0.00016469038208168644
Cohesion baseline (log_e),4851,0.00020614306328592042,0.00016469038208168644
Cohesion baseline (log_e),4901,0.00020403999183840033,0.00016469038208168644
Cohesion baseline (log_e),4951,0.00020197939810139365,0.00016469038208168644
Cohesion baseline (log_e),5001,0.0003999200159968006,0.00032938076416337287
Cohesion baseline (log_e),5051,0.0003959611958028113,0.00032938076416337287
Cohesion baseline (log_e),5101,0.00039207998431680063,0.00032938076416337287
Cohesion baseline (log_e),5151,0.00038827412152980003,0.00032938076416337287
Cohesion baseline (log_e),5201,0.0005768121515093252,0.0004940711462450593
Cohesion baseline (log_e),5251,0.0005713197486193106,0.0004940711462450593
Cohesion baseline (log_e),5301,0.0005659309564233164,0.0004940711462450593
Cohesion baseline (log_e),5351,0.0005606428704914969,0.0004940711462450593
Cohesion baseline (log_e),5401,0.0007406035919274209,0.0006587615283267457
Cohesion baseline (log_e),5451,0.00091726288754357,0.0008234519104084321
Cohesion baseline (log_e),5501,0.0010907107798582077,0.0009881422924901185
Cohesion baseline (log_e),5551,0.0010808863267879661,0.0009881422924901185
Cohesion baseline (log_e),5601,0.0010712372790573112,0.0009881422924901185
Cohesion baseline (log_e),5651,0.0012387188108299416,0.001152832674571805
Cohesion baseline (log_e),5701,0.0012278547623223997,0.001152832674571805
Cohesion baseline (log_e),5751,0.0012171796209354895,0.001152832674571805
Cohesion baseline (log_e),5801,0.0013790725736941907,0.0013175230566534915
Cohesion baseline (log_e),5851,0.0015381985985301657,0.0014822134387351778
Cohesion baseline (log_e),5901,0.002372479240806643,0.00230566534914361
Cohesion baseline (log_e),5951,0.0026886237607124854,0.002635046113306983
Cohesion baseline (log_e),6001,0.002666222296283953,0.002635046113306983
Cohesion baseline (log_e),6051,0.0034705007436787306,0.003458498023715415
Cohesion baseline (log_e),6101,0.0037698737911817733,0.003787878787878788
Cohesion baseline (log_e),6151,0.004064379775646236,0.004117259552042161
Cohesion baseline (log_e),6201,0.004676665054023544,0.004776021080368906
Cohesion baseline (log_e),6251,0.0051191809310510315,0.005270092226613966
Cohesion baseline (log_e),6301,0.005395968893826377,0.005599472990777339
Cohesion baseline (log_e),6351,0.005353487639741773,0.005599472990777339
Cohesion baseline (log_e),6401,0.005780346820809248,0.006093544137022398
Cohesion baseline (log_e),6451,0.0058905596031623006,0.006258234519104084
Cohesion baseline (log_e),6501,0.00676818950930626,0.007246376811594203
Cohesion baseline (log_e),6551,0.007937719432147763,0.008563899868247694
Cohesion baseline (log_e),6601,0.008483563096500531,0.00922266139657444
Cohesion baseline (log_e),6651,0.00917155314990227,0.010046113306982872
Cohesion baseline (log_e),6701,0.009550813311446053,0.010540184453227932
Cohesion baseline (log_e),6751,0.010813212857354466,0.01202239789196311
Cohesion baseline (log_e),6801,0.01132186443170122,0.012681159420289856
Cohesion baseline (log_e),6851,0.01196905561231937,0.013504611330698288
Cohesion baseline (log_e),6901,0.013331401246196204,0.015151515151515152
Cohesion baseline (log_e),6951,0.014818011796863761,0.016963109354413704
Cohesion baseline (log_e),7001,0.01571204113698043,0.018115942028985508
Cohesion baseline (log_e),7051,0.017444334137001843,0.020256916996047432
Cohesion baseline (log_e),7101,0.018729756372341925,0.021903820816864296
Cohesion baseline (log_e),7151,0.019437840861417983,0.022891963109354412
Cohesion baseline (log_e),7201,0.020969309818080824,0.024868247694334652
Cohesion baseline (log_e),7251,0.021928009929664875,0.026185770750988144
Cohesion baseline (log_e),7301,0.024106286810026023,0.028985507246376812
Cohesion baseline (log_e),7351,0.025710787647939055,0.031126482213438736
Cohesion baseline (log_e),7401,0.027158492095662748,0.033102766798418976
Cohesion baseline (log_e),7451,0.028720977050060395,0.035243741765480896
Cohesion baseline (log_e),7501,0.03119584055459272,0.038537549407114624
Cohesion baseline (log_e),7551,0.033108197589723214,0.04117259552042161
Cohesion baseline (log_e),7601,0.035784765162478624,0.04479578392621871
Cohesion baseline (log_e),7651,0.03738073454450399,0.04710144927536232
Cohesion baseline (log_e),7701,0.04038436566679652,0.05121870882740448
Cohesion baseline (log_e),7751,0.04218810476067604,0.053853754940711464
Cohesion baseline (log_e),7801,0.04460966542750929,0.05731225296442688
Cohesion baseline (log_e),7851,0.046873009807667815,0.06060606060606061
Cohesion baseline (log_e),7901,0.049360840399949375,0.06422924901185771
Cohesion baseline (log_e),7951,0.05181738146145139,0.06785243741765482
Cohesion baseline (log_e),8001,0.05386826646669166,0.07098155467720685
Cohesion baseline (log_e),8051,0.05651471866848839,0.07493412384716733
Cohesion baseline (log_e),8101,0.05949882730527095,0.07938076416337286
Cohesion baseline (log_e),8151,0.0620782726045884,0.08333333333333333
Cohesion baseline (log_e),8201,0.06462626508962321,0.08728590250329381
Cohesion baseline (log_e),8251,0.06726457399103139,0.09140316205533597
Cohesion baseline (log_e),8301,0.06999156728105048,0.09568511198945981
Cohesion baseline (log_e),8351,0.07304514429409652,0.10046113306982872
Cohesion baseline (log_e),8401,0.07570527318176408,0.10474308300395258
Cohesion baseline (log_e),8451,0.078452254171104,0.1091897233201581
Cohesion baseline (log_e),8501,0.08151982119750617,0.11413043478260869
Cohesion baseline (log_e),8551,0.08396678751023272,0.11824769433465086
Cohesion baseline (log_e),8601,0.08696663178700151,0.12318840579710146
Cohesion baseline (log_e),8651,0.08993179979193157,0.12812911725955203
Cohesion baseline (log_e),8701,0.09320767727847373,0.13356389986824768
Cohesion baseline (log_e),8751,0.0961033024797166,0.13850461133069827
Cohesion baseline (log_e),8801,0.09907965003976821,0.14361001317523056
