kind,kappa_hat,r_emp
astroturf,1054.1591364328647,0.8346354365348816
astroturf,2165.262674653308,0.9154428839683533
astroturf,2013.4839198113862,0.9093825817108154
innocent,139.00185302751268,0.32411691546440125
innocent,137.19632828099589,0.3206930458545685
innocent,153.3889888775617,0.3505602777004242
innocent,92.6765824295102,0.22877298295497894
innocent,175.5609470372443,0.38846302032470703
innocent,191.533906755768,0.41372430324554443
innocent,174.6953939805209,0.38704630732536316
innocent,133.31625609294636,0.3132549822330475
innocent,173.03806372527524,0.38431963324546814
innocent,169.24485873886906,0.37800928950309753
innocent,142.14344185959118,0.3300181031227112
innocent,158.72037193832634,0.3599851131439209
innocent,171.43085762175448,0.38165777921676636
innocent,133.72842897131818,0.3140503168106079
innocent,157.58589376710668,0.3579963147640228
innocent,134.61098060898726,0.3157491385936737
innocent,165.35892689371727,0.3714431822299957
innocent,154.90540698645177,0.35326138138771057
innocent,168.90799996296974,0.37744417786598206
innocent,141.105426800116,0.32807618379592896
innocent,138.99041984430013,0.32409530878067017
innocent,158.43675066304158,0.35948875546455383
innocent,226.31347105369707,0.4632869064807892
innocent,133.33568656791869,0.3132925033569336
innocent,204.22860201841186,0.432647168636322
innocent,122.49831040437134,0.2919370234012604
innocent,137.9339506137012,0.3220946788787842
innocent,124.39126672622943,0.29572904109954834
innocent,143.50725791528126,0.33255770802497864
innocent,148.34939749750234,0.34146633744239807
innocent,151.9539513982659,0.34798914194107056
innocent,120.1833417950882,0.28726401925086975
innocent,203.68006118848803,0.4318498969078064
innocent,144.0083564614175,0.33348745107650757
innocent,178.31412853091416,0.39293617010116577
innocent,141.87924219303835,0.32952457666397095
innocent,149.73273768581703,0.3439805805683136
innocent,150.33075999254083,0.3450632691383362
innocent,117.02337555069754,0.28082212805747986
innocent,156.03014308939152,0.35525432229042053
innocent,147.85275539796652,0.34056034684181213
innocent,177.02614635414878,0.3908498287200928
innocent,129.3470002738785,0.30553242564201355
innocent,219.30921425881556,0.45387110114097595
innocent,136.08253622900259,0.3185691237449646
innocent,175.16793088239874,0.38782036304473877
innocent,121.89435609996437,0.2907216548919678
innocent,200.12177830380583,0.42663392424583435
innocent,147.38594431432617,0.3397071659564972
innocent,165.23901355423268,0.37123891711235046
innocent,164.69607160624471,0.37031280994415283
innocent,132.93341605768924,0.31251513957977295
innocent,180.91960872528992,0.39712315797805786
innocent,161.30804910353515,0.36448779702186584
innocent,166.1281790792221,0.3727512061595917
innocent,137.57160014723013,0.32140663266181946
innocent,234.90811256230052,0.47447457909584045
innocent,176.4673008535365,0.38994115591049194
innocent,153.40722188764965,0.35059285163879395
innocent,113.95984853609944,0.2745073437690735
innocent,147.11944515011845,0.3392193913459778
innocent,199.88258112783654,0.42628052830696106
innocent,128.4246303863132,0.3037213981151581
innocent,168.86639089663456,0.3773743212223053
innocent,189.2812607521025,0.41026151180267334
innocent,173.37735949123933,0.38487935066223145
innocent,259.5613194561564,0.5044598579406738
innocent,137.9139106819572,0.3220566511154175
innocent,161.79752912980774,0.36533427238464355
innocent,150.22728236460566,0.34487611055374146
innocent,156.12776366137027,0.3554268777370453
innocent,135.96252633770285,0.3183397352695465
innocent,180.99686645719441,0.3972466289997101
innocent,174.51608210653552,0.386752188205719
innocent,117.42205522117949,0.28163889050483704
innocent,150.96840713448645,0.3462148904800415
innocent,185.82146930237488,0.4048800468444824
innocent,195.64312428844488,0.4199586510658264
innocent,144.43820773982483,0.3342835605144501
innocent,154.2928994393515,0.352172315120697
innocent,153.63503702707334,0.350999653339386
innocent,122.51027521472962,0.29196107387542725
innocent,135.7045276704801,0.31784623861312866
innocent,185.80917992646584,0.40486079454421997
innocent,156.29718072328959,0.3557261824607849
innocent,165.87372299549543,0.37231898307800293
innocent,142.2955428578722,0.33030200004577637
innocent,170.71971509579544,0.38047441840171814
innocent,124.98746990021046,0.29691794514656067
innocent,142.4740075676015,0.3306348919868469
innocent,119.31192629151141,0.2854948341846466
innocent,202.9700948115507,0.43081530928611755
innocent,216.204298720028,0.44960907101631165
innocent,200.26688857950467,0.4268481433391571
innocent,232.59617557172052,0.47150400280952454
innocent,167.2121116029334,0.37458741664886475
innocent,172.62414108354514,0.3836357593536377
innocent,116.43368115358494,0.2796119153499603
innocent,138.19038057159537,0.322581022977829
innocent,114.125127300493,0.2748497724533081
innocent,266.2173888106938,0.512052595615387
innocent,178.16895885468804,0.39270156621932983
innocent,200.2815498079661,0.42686977982521057
innocent,160.79530273306534,0.3635993003845215
innocent,230.95932558978814,0.4693836569786072
innocent,160.67118324508775,0.363383948802948
innocent,131.795562656443,0.31030991673469543
innocent,227.23557148319756,0.4645062983036041
innocent,122.38206979011314,0.29170331358909607
innocent,144.1288091020677,0.3337106704711914
innocent,136.89915995481633,0.3201272487640381
innocent,139.63311185854627,0.3253084123134613
innocent,136.6122665204125,0.31958040595054626
innocent,127.28487554997501,0.3014749586582184
innocent,139.0398778822232,0.324188768863678
innocent,171.9338578398269,0.38249272108078003
innocent,149.52793722805467,0.3436092138290405
innocent,129.6519657285555,0.3061298429965973
innocent,147.8968096316035,0.3406407833099365
innocent,125.12965536403566,0.29720109701156616
innocent,130.1549746598285,0.30711373686790466
innocent,371.8482461164192,0.6094906330108643
innocent,124.1951734983923,0.295337438583374
innocent,137.33052054792492,0.3209483325481415
innocent,142.024630300211,0.3297962248325348
innocent,116.417289350626,0.27957823872566223
innocent,135.62407463412467,0.31769225001335144
innocent,295.19515921590255,0.5428466796875
innocent,124.44959954510672,0.29584547877311707
innocent,120.59946238390265,0.28810688853263855
innocent,197.08792687163785,0.42212560772895813
innocent,107.02694866188172,0.2599652409553528
innocent,170.2533521364803,0.3796965181827545
innocent,165.56941423177437,0.371801495552063
innocent,143.684941017317,0.33288758993148804
innocent,241.17288349685825,0.48238348960876465
innocent,147.1071421312666,0.3391968607902527
innocent,109.11937405381977,0.26439082622528076
innocent,216.2463897597349,0.44966721534729004
innocent,178.05215918221455,0.392512708902359
innocent,185.0457952284631,0.4036629796028137
innocent,140.61237835035473,0.3271510601043701
innocent,158.93179424491476,0.3603547513484955
innocent,154.38932883908473,0.35234394669532776
innocent,176.77305052296123,0.3904385566711426
innocent,137.88771659813554,0.3220069408416748
innocent,192.18189936002005,0.4147144556045532
innocent,153.8548858604717,0.35139188170433044
innocent,145.7071666394142,0.33662599325180054
innocent,182.36485192542608,0.3994264304637909
innocent,222.196766410268,0.4577859044075012
innocent,211.85353746496446,0.443543940782547
innocent,165.8219970628226,0.37223106622695923
innocent,117.65323610676731,0.2821119725704193
innocent,174.44680174262032,0.38663849234580994
innocent,170.19456117310952,0.37959834933280945
innocent,205.05767129802908,0.4338487386703491
innocent,149.31279587896285,0.34321877360343933
innocent,178.72195765581583,0.39359450340270996
innocent,115.49765418935719,0.2776857316493988
innocent,141.29529111511926,0.32843196392059326
innocent,166.37773099878302,0.37317466735839844
innocent,122.68486944372914,0.2923119068145752
innocent,134.65414412436812,0.31583207845687866
innocent,239.6282066048009,0.480452299118042
innocent,157.5468168320907,0.3579276502132416
innocent,177.0582605665272,0.39090198278427124
innocent,140.99107910670762,0.3278617858886719
innocent,178.64774446532468,0.3934747874736786
innocent,165.57825921242667,0.3718165457248688
innocent,157.0722744736392,0.357092946767807
innocent,130.68822289755514,0.30815476179122925
innocent,293.02765457540113,0.5406637787818909
innocent,169.4016847415394,0.3782721161842346
innocent,213.8071199128697,0.446280837059021
innocent,212.59160825173885,0.4445805549621582
innocent,174.36095032404785,0.3864975571632385
innocent,131.47168215293027,0.3096804916858673
innocent,164.8762156477563,0.3706203103065491
innocent,165.02655229615704,0.3708767592906952
innocent,155.35273428635404,0.3540550768375397
innocent,198.6636138164075,0.42447414994239807
innocent,160.6966513854563,0.36342814564704895
innocent,209.04031978655914,0.4395636022090912
innocent,127.34193171300936,0.30158764123916626
innocent,183.97710026719622,0.4019797742366791
innocent,130.21659398089244,0.30723413825035095
innocent,143.0309001123317,0.33167219161987305
innocent,131.70064265993057,0.31012552976608276
innocent,192.24246905906733,0.41480687260627747
innocent,254.4270016115527,0.49846145510673523
innocent,119.97655839131669,0.2868447005748749
innocent,138.24707771273393,0.322688490152359
innocent,151.11597642469755,0.34648099541664124
innocent,141.85291678094111,0.32947537302970886
innocent,193.4097257637623,0.4165833592414856
innocent,160.26872688690705,0.3626849353313446
innocent,148.70237233602745,0.34210917353630066
innocent,331.71582794456657,0.5769973397254944
innocent,172.31428693159614,0.3831230700016022
innocent,129.2283391136387,0.3052997887134552
innocent,188.22029536152232,0.40861940383911133
innocent,120.19473626077023,0.2872871160507202
innocent,138.50941892276467,0.32318544387817383
innocent,138.05412819629342,0.32232266664505005
innocent,144.86821409038026,0.335078626871109
innocent,158.64915965764604,0.35986053943634033
innocent,186.85212493406416,0.4064911901950836
innocent,224.2890846645083,0.46059349179267883
innocent,242.09531530769968,0.4835309088230133
innocent,160.13983113215045,0.36246082186698914
innocent,169.9203710006227,0.3791401982307434
innocent,138.09280099591578,0.32239601016044617
innocent,120.33372759311011,0.2875687777996063
innocent,161.21261931495192,0.36432257294654846
innocent,175.82214013360306,0.3888895511627197
innocent,167.75098042620922,0.3754972815513611
innocent,163.09910378898113,0.36757704615592957
innocent,112.75999791805356,0.2720155119895935
innocent,129.59269805959013,0.3060137927532196
innocent,201.44425201307453,0.42858147621154785
innocent,158.34450471347034,0.35932719707489014
innocent,169.2728770170852,0.37805625796318054
innocent,287.36395961977104,0.5348711013793945
innocent,144.4093654540647,0.3342301845550537
innocent,186.44449492429837,0.4058547914028168
innocent,142.37528553525007,0.33045077323913574
innocent,219.44685123118248,0.45405876636505127
innocent,188.1129364551818,0.4084528386592865
innocent,180.63715428102768,0.3966714143753052
innocent,124.41933420025698,0.2957850694656372
innocent,141.68211381428887,0.3291560113430023
innocent,134.8973131394969,0.31629908084869385
innocent,114.08380581468049,0.27476418018341064
innocent,122.80362781880935,0.2925504148006439
innocent,311.84240580559214,0.5590102076530457
innocent,175.23012917495402,0.38792213797569275
innocent,130.53006555947312,0.30784621834754944
innocent,142.99785880413614,0.33161070942878723
innocent,131.48256378717986,0.3097016513347626
innocent,140.06181250188146,0.3261159360408783
innocent,100.15921028480932,0.24521903693675995
innocent,416.6315083544586,0.6406450271606445
innocent,147.18889670790026,0.3393465578556061
innocent,487.2505964176918,0.6812008023262024
innocent,122.23238711828289,0.2914022207260132
innocent,147.66607857771382,0.3402193486690521
innocent,141.56391198429242,0.3289348781108856
innocent,147.88680331562514,0.34062251448631287
innocent,166.42430068194884,0.37325364351272583
innocent,156.86847072295853,0.3567339777946472
innocent,153.86116959520612,0.3514030873775482
innocent,146.6926844294522,0.3384372293949127
innocent,110.500534136352,0.2672947347164154
innocent,225.43682226106722,0.462123304605484
innocent,170.235895430371,0.37966737151145935
innocent,191.90284168362257,0.41428837180137634
innocent,253.0373746438439,0.4968163073062897
innocent,120.88820942373695,0.2886910140514374
innocent,158.89871308632758,0.36029693484306335
innocent,149.45201512168836,0.3434714674949646
innocent,191.41954134187245,0.4135492742061615
innocent,214.31371140843993,0.44698694348335266
innocent,140.16171632131284,0.3263039290904999
innocent,187.86783529687563,0.408072292804718
innocent,145.25232700035727,0.33578771352767944
innocent,95.03771353562054,0.23400473594665527
innocent,169.97517391495123,0.3792318105697632
innocent,111.28812274177129,0.26894447207450867
innocent,122.84674849222714,0.2926369905471802
innocent,148.23523125632076,0.3412582278251648
innocent,117.90130405939234,0.2826191782951355
innocent,187.47272845196625,0.40745803713798523
innocent,131.80546009482077,0.3103291392326355
innocent,125.90378140025801,0.29874011874198914
innocent,150.70787091637519,0.34574469923973083
innocent,97.172368790115,0.23870126903057098
innocent,153.67085525936812,0.3510635793209076
innocent,159.31814469709872,0.36102941632270813
innocent,114.48726328703661,0.2755993604660034
innocent,151.5981046767776,0.3473493158817291
innocent,128.64776828630485,0.30416008830070496
innocent,156.58276451365947,0.3562302589416504
innocent,171.11847321471674,0.3811383843421936
innocent,125.19455467942738,0.2973302900791168
innocent,120.53465353083551,0.2879756987094879
innocent,142.58650205535938,0.33084461092948914
innocent,142.12269178394564,0.3299793601036072
innocent,199.93700399251367,0.42636096477508545
innocent,333.0807657062859,0.578183650970459
innocent,152.2452796125336,0.34851229190826416
innocent,138.1349531653655,0.32247593998908997
innocent,189.08500789642497,0.4099583029747009
innocent,132.1191463382698,0.3109380006790161
innocent,193.62984929765537,0.4169174134731293
innocent,152.06744553670123,0.3481930196285248
innocent,229.0971090284015,0.46695390343666077
innocent,117.153510510395,0.28108885884284973
innocent,152.67320444074687,0.34927964210510254
innocent,155.1446429332545,0.35368603467941284
innocent,140.25752258243517,0.32648414373397827
innocent,161.59219672639975,0.3649793863296509
innocent,151.11075243657513,0.3464715778827667
innocent,149.29539677775315,0.3431871831417084
innocent,127.38112802433916,0.3016650378704071
innocent,161.1347568318472,0.36418771743774414
innocent,189.10903426108993,0.409995436668396
innocent,143.0989660489154,0.33179882168769836
innocent,207.79603605999986,0.4377882480621338
innocent,167.34822691806383,0.374817430973053
innocent,152.2784433206145,0.3485718071460724
innocent,139.47921400684882,0.3250181972980499
innocent,118.84542830412059,0.2845454514026642
innocent,157.7818282603806,0.35834044218063354
innocent,161.21478776779676,0.3643263280391693
innocent,151.63002410315917,0.3474067449569702
innocent,242.3159402591143,0.48380470275878906
innocent,118.81365002147994,0.2844807207584381
innocent,231.76660362427018,0.4704311788082123
innocent,181.29495683791404,0.39772266149520874
innocent,144.173418220947,0.3337933123111725
innocent,174.0836319390013,0.3860419690608978
innocent,150.77926592944547,0.3458735942840576
innocent,222.97454852583542,0.45883241295814514
innocent,126.13969081109624,0.29920825362205505
innocent,194.1584010411987,0.4177182912826538
innocent,167.22235555906195,0.374604731798172
innocent,173.64940945944875,0.3853275775909424
innocent,147.73877853127004,0.3403521776199341
innocent,229.2197820800606,0.46711453795433044
innocent,160.48124174213243,0.36305418610572815
innocent,163.75642967269326,0.36870524287223816
innocent,160.77745224278934,0.36356833577156067
innocent,161.6184659618544,0.3650248050689697
innocent,177.92289129583207,0.39230358600616455
innocent,203.00518105748898,0.4308665096759796
innocent,166.06962556192232,0.3726517856121063
innocent,144.04606220855953,0.3335573375225067
innocent,152.41496349982847,0.34881672263145447
innocent,145.039365814207,0.3353947103023529
innocent,87.14116847429855,0.21635757386684418
innocent,159.68277107140054,0.36166518926620483
innocent,143.8813713276805,0.3332520127296448
innocent,151.45932596797462,0.34709954261779785
innocent,165.59425103910039,0.37184375524520874
innocent,137.33244792809995,0.32095199823379517
innocent,141.31755019544693,0.32847365736961365
innocent,164.3585363575496,0.36973604559898376
innocent,173.85348212411978,0.3856634795665741
innocent,137.49817732118413,0.32126709818840027
innocent,113.31826951419602,0.2731762230396271
innocent,207.19837171598036,0.436932235956192
innocent,149.52686936495917,0.3436072766780853
innocent,204.38254937070417,0.4328705966472626
innocent,223.89997705396442,0.46007320284843445
innocent,162.6018834785573,0.36672165989875793
innocent,263.9099216313352,0.5094435214996338
innocent,134.71020674538573,0.3159397840499878
innocent,225.7907907302708,0.4625936448574066
innocent,150.8360991679261,0.34597617387771606
innocent,146.37903167748843,0.3378615379333496
innocent,144.6392595588482,0.3346554636955261
innocent,123.20867983061805,0.29336312413215637
innocent,143.30638231690483,0.33218449354171753
innocent,124.70701300536612,0.29635900259017944
innocent,148.45559853747196,0.3416598439216614
innocent,154.88214864249585,0.3532200753688812
innocent,160.56339750128686,0.36319684982299805
innocent,155.25275904305923,0.35387781262397766
innocent,144.56640260471085,0.33452072739601135
innocent,124.86536726962414,0.2966746687889099
innocent,266.5845718234363,0.5124655365943909
innocent,173.52036517013323,0.38511502742767334
innocent,149.30211006355904,0.34319937229156494
innocent,163.38725100255903,0.368071973323822
innocent,252.48376403465852,0.49615830183029175
innocent,143.15060817991187,0.3318948745727539
innocent,132.07152451786664,0.31084561347961426
innocent,235.58733913313557,0.47534194588661194
innocent,138.36044600117094,0.3229033052921295
innocent,208.06166542958448,0.4381680190563202
innocent,128.0565389618465,0.3029969334602356
innocent,145.70329852615922,0.3366188704967499
innocent,129.07938007492118,0.30500760674476624
innocent,143.1486371610768,0.3318912088871002
innocent,265.69659182899784,0.511465847492218
innocent,144.19542802056895,0.33383408188819885
innocent,120.20823379452004,0.2873144745826721
innocent,163.73840015541234,0.3686743378639221
innocent,139.64517403794235,0.3253311514854431
innocent,224.4550993714311,0.4608152210712433
innocent,165.18542648080157,0.37114760279655457
innocent,160.00362025524223,0.36222386360168457
innocent,191.90662614398653,0.41429415345191956
innocent,189.57342651149034,0.41071245074272156
innocent,130.13356374239723,0.30707189440727234
innocent,126.53176480771165,0.2999853789806366
innocent,139.40259927820432,0.3248736560344696
innocent,102.26267793139773,0.24977128207683563
innocent,149.51067125301878,0.34357789158821106
innocent,177.79694992248096,0.3920997381210327
innocent,198.49470461199468,0.4242231249809265
innocent,182.54294685873535,0.3997093141078949
innocent,128.4541036929994,0.30377936363220215
innocent,126.78109799519297,0.300478994846344
innocent,154.2397358918966,0.3520776629447937
innocent,148.6626157355163,0.34203681349754333
innocent,193.9909954920265,0.41746482253074646
innocent,138.90346521132096,0.323930948972702
innocent,119.68648345549508,0.28625595569610596
innocent,180.40123771271408,0.3962936997413635
innocent,134.94272849393948,0.31638625264167786
innocent,134.51554342180447,0.31556570529937744
innocent,168.9922159058207,0.3775855302810669
innocent,178.91832403021928,0.39391109347343445
innocent,133.54735344171812,0.3137010633945465
innocent,177.26124656025726,0.3912314772605896
innocent,127.58473244489157,0.3020668923854828
innocent,301.3030446587838,0.5488991141319275
innocent,152.79887081745545,0.3495047390460968
innocent,117.32101526645805,0.28143200278282166
innocent,127.47418355682255,0.30184873938560486
innocent,153.96097830301903,0.35158103704452515
innocent,145.008373829696,0.33533748984336853
innocent,121.81627241844821,0.29056432843208313
innocent,121.94470288499637,0.2908230721950531
innocent,105.88346670650274,0.25753340125083923
innocent,137.56124882204784,0.3213869631290436
innocent,117.02381165667626,0.2808230221271515
innocent,150.80629397866414,0.3459223806858063
innocent,150.01436317788978,0.34449076652526855
innocent,106.94916013678291,0.25980010628700256
innocent,116.03713627429784,0.2787966728210449
innocent,120.28796791655236,0.2874760627746582
innocent,128.05997391286996,0.3030036985874176
innocent,118.31678753379973,0.28346768021583557
innocent,131.62409615922422,0.3099767863750458
innocent,108.4109891903252,0.2628960907459259
innocent,153.9540734978362,0.35156872868537903
innocent,141.18882719078798,0.3282324969768524
innocent,130.87109204351722,0.30851128697395325
innocent,152.8522808975111,0.3496003746986389
innocent,168.0475153820044,0.3759971261024475
innocent,149.95802626911632,0.3443887531757355
innocent,171.1852436649718,0.38124945759773254
innocent,174.19269326864827,0.3862212002277374
innocent,143.42716481095394,0.33240893483161926
innocent,214.15911748996365,0.44677162170410156
innocent,103.38488300565795,0.252187043428421
innocent,103.10086235077142,0.2515764832496643
innocent,211.29003145951467,0.44275036454200745
innocent,229.33916912590107,0.46727079153060913
innocent,145.32904728570026,0.3359292149543762
innocent,174.3592078280505,0.3864946961402893
innocent,159.86857919495887,0.3619888126850128
innocent,150.8418294312039,0.3459865152835846
innocent,231.14434245775712,0.46962404251098633
innocent,171.82787935747967,0.3823169469833374
innocent,104.80670138694124,0.25523486733436584
innocent,138.26067993858396,0.32271426916122437
innocent,177.2635792348706,0.39123526215553284
innocent,172.58161047818285,0.38356542587280273
innocent,148.47886301277097,0.3417022228240967
innocent,231.88241836799014,0.47058117389678955
innocent,113.97372596450037,0.2745361030101776
innocent,150.8082588666693,0.3459259271621704
innocent,129.55103284779162,0.3059321939945221
innocent,200.03622267395417,0.4265075623989105
innocent,153.39037340574586,0.3505627512931824
innocent,141.5605037292134,0.32892850041389465
innocent,122.63134627577938,0.2922043800354004
innocent,130.24595966467427,0.30729150772094727
innocent,162.12133898015227,0.36589333415031433
innocent,135.29471815555385,0.3170613646507263
innocent,192.28955239639083,0.4148786962032318
innocent,203.3410251903951,0.4313562214374542
innocent,158.95664209716506,0.36039817333221436
innocent,145.46506078382768,0.3361799716949463
innocent,164.80889510182948,0.3705054223537445
innocent,172.90187040506024,0.3840947449207306
innocent,148.10069417994248,0.3410128653049469
innocent,244.63850797766972,0.4866720139980316
innocent,180.03601199010322,0.39570823311805725
innocent,149.9823337098178,0.3444327712059021
innocent,177.0446619765046,0.39087989926338196
innocent,207.93270184422883,0.4379836916923523
innocent,279.0870030207372,0.5261685252189636
innocent,125.7646567245226,0.2984638512134552
innocent,176.12269631300154,0.3893797993659973
innocent,116.96646952294552,0.28070545196533203
innocent,201.0282064139851,0.42796993255615234
innocent,147.3357397461907,0.3396153151988983
innocent,122.1768935052655,0.2912905514240265
innocent,159.2666719103852,0.3609395921230316
innocent,132.81276445808095,0.3122817575931549
innocent,147.0880215511027,0.33916184306144714
innocent,162.44721396412422,0.36645522713661194
innocent,148.57531380526524,0.34187787771224976
innocent,168.8346030357271,0.37732094526290894
innocent,204.50107993991963,0.4330425262451172
